date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:52:57	1663/1663	---M--	200	added ('OK')	image/jpeg	date:Tue,%2015%20Nov%202016%2013:21:13%20GMT	https://scontent.fmnl25-2.fna.fbcdn.net/v/t1.18169-1/cp0/p56x56/15056458_1311589545552342_4983216122823357270_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=dbb9e7&_nc_ohc=Ubs6adcMC6sAX9OLeh6&_nc_ht=scontent.fmnl25-2.fna&tp=27&oh=af07669484f8bbd84205bf8ea9de6714&oe=60D7B85E	C:/My%20Web%20Sites/School%20Site/scontent.fmnl25-2.fna.fbcdn.net/v/t1.18169-1/cp0/p56x56/15056458_1311589545552342_4983216122823357270_nc742.jpg	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:52:57	1411/1411	---M--	200	added ('OK')	image/jpeg	date:Fri,%2002%20Mar%202018%2016:41:07%20GMT	https://scontent.fmnl25-2.fna.fbcdn.net/v/t31.18172-1/cp0/p56x56/28423249_928985120595992_3816737922379820818_o.jpg?_nc_cat=101&ccb=1-3&_nc_sid=dbb9e7&_nc_ohc=m8UCfOaHmSwAX9cvwiZ&_nc_ht=scontent.fmnl25-2.fna&tp=27&oh=1e2e8dca719de89c1ba6067e70b69649&oe=60D6DE24	C:/My%20Web%20Sites/School%20Site/scontent.fmnl25-2.fna.fbcdn.net/v/t31.18172-1/cp0/p56x56/28423249_928985120595992_3816737922379820818_o007c.jpg	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:52:57	597475/597475	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:52:57%20GMT	https://www.facebook.com/Helping-Hands-Tutorial-House-523304744393149/?ref=py_c	C:/My%20Web%20Sites/School%20Site/www.facebook.com/Helping-Hands-Tutorial-House-523304744393149/indexb3a1.html	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:52:57	1642/1642	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Apr%202014%2011:59:32%20GMT	https://scontent.fmnl25-2.fna.fbcdn.net/v/t1.18169-1/cp0/p56x56/10154010_10152417858404432_4015032203771508891_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=dbb9e7&_nc_ohc=5DzDN8mMi_QAX9lXfdP&_nc_oc=AQlrLpmCeJXSAZZMMjJUeXtm-daLc5R9NaclDZ2WUBx6faVBASWhnapgjWjBQbeERBA&_nc_ht=scontent.fmnl25-2.fna&tp=27&oh=ab49fc438960a82d5fbe7d734522a8d1&oe=60D7F752	C:/My%20Web%20Sites/School%20Site/scontent.fmnl25-2.fna.fbcdn.net/v/t1.18169-1/cp0/p56x56/10154010_10152417858404432_4015032203771508891_ndb12.jpg	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:52:58	624602/624602	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:52:57%20GMT	https://www.facebook.com/WeGotchuCovered/?ref=py_c	C:/My%20Web%20Sites/School%20Site/www.facebook.com/WeGotchuCovered/indexb3a1.html	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:52:58	731200/731200	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:52:57%20GMT	https://www.facebook.com/senyorsantibanezphotography/?ref=py_c	C:/My%20Web%20Sites/School%20Site/www.facebook.com/senyorsantibanezphotography/indexb3a1.html	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:52:58	3449/3449	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Mar%202021%2011:07:42%20GMT	https://scontent.fmnl25-2.fna.fbcdn.net/v/t1.6435-1/cp0/p56x56/157356663_3863575143702032_8515831912659437177_n.png?_nc_cat=1&ccb=1-3&_nc_sid=dbb9e7&_nc_ohc=5YwlFS2Wkj8AX_XAppp&_nc_ht=scontent.fmnl25-2.fna&tp=30&oh=8fd79d27486f2d1515a7681a4fd7985a&oe=60D84D5C	C:/My%20Web%20Sites/School%20Site/scontent.fmnl25-2.fna.fbcdn.net/v/t1.6435-1/cp0/p56x56/157356663_3863575143702032_8515831912659437177_n734e.png	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:52:58	0/-1	---M--	302	error ('')			https://www.facebook.com/ad_campaign/landing.php?placement=pf_rhc&campaign_id=242449722530626&nav_source=unknown&extra_1=auto	C:/My%20Web%20Sites/School%20Site/www.facebook.com/ad_campaign/landing.415d04f.delayed	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:52:58	5385/5385	---M--	200	added ('OK')	image/png	date:Thu,%2030%20May%202013%2011:08:49%20GMT	https://scontent.fmnl25-2.fna.fbcdn.net/v/t1.18169-1/cp0/c16.16.193.193a/s50x50/484728_466580493433057_1758217557_n.png?_nc_cat=110&ccb=1-3&_nc_sid=dbb9e7&_nc_ohc=-InRbKS0eiEAX9AIUEm&_nc_ht=scontent.fmnl25-2.fna&tp=30&oh=fc120e5922419f8c73c8f8dea3cb9e12&oe=60D7C6AF	C:/My%20Web%20Sites/School%20Site/scontent.fmnl25-2.fna.fbcdn.net/v/t1.18169-1/cp0/c16.16.193.193a/s50x50/484728_466580493433057_1758217557_nb288.png	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:52:58	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2023%20Jun%202021%2007:52:58%20GMT	https://www.facebook.com/browse/fanned_pages/?id=265248413566267&showauxiliary=1&fanorigin=timeline_like_chaining&ref=page_internal	C:/My%20Web%20Sites/School%20Site/www.facebook.com/browse/fanned_pages/indexa47d.html	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:52:59	625904/625904	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:52:59%20GMT	https://www.facebook.com/AllBallBaby/?ref=py_c	C:/My%20Web%20Sites/School%20Site/www.facebook.com/AllBallBaby/indexb3a1.html	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:52:59	599634/599634	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:52:59%20GMT	https://www.facebook.com/Aaron-Bard-174636804431/?ref=py_c	C:/My%20Web%20Sites/School%20Site/www.facebook.com/Aaron-Bard-174636804431/indexb3a1.html	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:52:59	359749/359749	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:52:59%20GMT	https://www.facebook.com/PalapotOfficial/posts/2990114554412959	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/posts/2990114554412959.html	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:01	23599/23599	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20May%202020%2012:01:08%20GMT	https://scontent.fmnl25-2.fna.fbcdn.net/v/t1.6435-0/s480x480/97035429_128126135544449_8395651952523870208_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=110474&_nc_ohc=4yqiJqNxYE4AX8Nj8Fd&_nc_ht=scontent.fmnl25-2.fna&tp=7&oh=d8fa5234ca293eeda06ba8344f572300&oe=60D7135B	C:/My%20Web%20Sites/School%20Site/scontent.fmnl25-2.fna.fbcdn.net/v/t1.6435-0/s480x480/97035429_128126135544449_8395651952523870208_naca9.jpg	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:01	577018/577018	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:53:00%20GMT	https://www.facebook.com/miui.global.official/	C:/My%20Web%20Sites/School%20Site/www.facebook.com/miui.global.official/index.html	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:01	596344/596344	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:53:00%20GMT	https://www.facebook.com/PalapotOfficial/?hc_ref=ARSvARJWct4_sgzfPYxOkNsIonkLJZEvEtezvmLWTE0oBXoEgwStl1MENND6huronY4&fref=nf	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/index5724.html	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:01	204919/204919	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Jun%202021%2007:53:01%20GMT	https://www.facebook.com/PalapotOfficial/%22https://static.xx.fbcdn.net/images/emoji.php/v9/tb0/1/16/1f437.png%22	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/_https_/static.xx.fbcdn.net/images/emoji.php/v9/tb0/1/16/1f437.png_	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:02	479802/479802	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:53:01%20GMT	https://www.facebook.com/SisigOnTheGoMuntinlupa/photos/a.105051987851864/128126132211116/?type=3&eid=ARB_reNQthmnfQVj3amQjgfhlpdGTkIsxuuMEjqZ6LSeyH3FTCr536XZ5QiVHMR7xJ7iNhJvL2xI7TvB	C:/My%20Web%20Sites/School%20Site/www.facebook.com/SisigOnTheGoMuntinlupa/photos/a.105051987851864/128126132211116/indexf0d5.html	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:02	596330/596330	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:53:02%20GMT	https://www.facebook.com/PalapotOfficial/?ref=nf&hc_ref=ARTiaejreFiNIfmD6-U6g-REsHnMxkhndNX5ruMl3xPvSoUico-TPeH5UlfFArcWrJs	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/indexbef6.html	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:02	355106/355106	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:53:02%20GMT	https://www.facebook.com/PalapotOfficial/posts/1389397431151354	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/posts/1389397431151354.html	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:02	620712/620712	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:53:02%20GMT	https://www.facebook.com/SisigOnTheGoMuntinlupa/?hc_ref=ARSBjzabd1ScZa5gSd5JuWMBDrb7O9BwdvGc_aw3WIr_WcQ0H233woJdnJYEj8NClZI&fref=nf	C:/My%20Web%20Sites/School%20Site/www.facebook.com/SisigOnTheGoMuntinlupa/index7d86.html	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:03	480537/480537	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:53:02%20GMT	https://www.facebook.com/SisigOnTheGoMuntinlupa/photos/a.105051987851864/128126132211116/?type=3	C:/My%20Web%20Sites/School%20Site/www.facebook.com/SisigOnTheGoMuntinlupa/photos/a.105051987851864/128126132211116/index513b.html	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:03	596426/596426	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:53:02%20GMT	https://www.facebook.com/PalapotOfficial/?ref=nf&hc_ref=ART5pzoxSekCVFm2O_w4EECFy4V1sINzQfmrddj2j1FG__KQpqpxkfSd23S57gginBM	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/indexba3c.html	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:03	870918/870918	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:53:03%20GMT	https://www.facebook.com/PalapotOfficial/posts	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/posts.html	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:04	27965/27965	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2006:14:13%20GMT	https://scontent.fmnl25-1.fna.fbcdn.net/v/t1.18169-0/p526x296/17992113_1334665766624521_5171984473048666093_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=BVU3P54ylV8AX86cKml&_nc_ht=scontent.fmnl25-1.fna&tp=6&oh=921cf2d43e426a9a7f63566ee28cdd4c&oe=60D8009E	C:/My%20Web%20Sites/School%20Site/scontent.fmnl25-1.fna.fbcdn.net/v/t1.18169-0/p526x296/17992113_1334665766624521_5171984473048666093_n288f.jpg	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:04	491512/491512	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:53:03%20GMT	https://www.facebook.com/PalapotOfficial/photos/pb.265248413566267.-2207520000../1334665766624521/?type=3&eid=ARDQPyEebqe13O6fZ1B2MPYsFq2iY-OdTb-U8uC1TmhnDWaptYaXqoxjRwcq3uDQFOOqUSbGxI-Hurir	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/photos/pb.265248413566267.-2207520000/1334665766624521/index3c39.html	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:04	21271/21271	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Apr%202017%2006:10:57%20GMT	https://scontent.fmnl25-1.fna.fbcdn.net/v/t1.18169-0/p261x260/17904309_1334663983291366_6526419160885891553_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=2d5d41&_nc_ohc=MGCkCKHjV9oAX8Cm4o0&_nc_ht=scontent.fmnl25-1.fna&tp=6&oh=9fff06cfc2b6dbfcbe6ca925c5ea5428&oe=60D896C1	C:/My%20Web%20Sites/School%20Site/scontent.fmnl25-1.fna.fbcdn.net/v/t1.18169-0/p261x260/17904309_1334663983291366_6526419160885891553_nc4c2.jpg	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:04	596354/596354	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:53:04%20GMT	https://www.facebook.com/PalapotOfficial/?hc_ref=ARTI-xnKDDMxJ-rsXP9j18J9EUM5a1dcm4PWrfuGgFAQ4C8dSgKEGgUu_FPskPMIOr0&fref=nf	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/indexe999.html	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:05	489237/489237	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:53:04%20GMT	https://www.facebook.com/PalapotOfficial/photos/pb.265248413566267.-2207520000../466580493433057/?type=3&eid=ARAxR3W2nswcuma3agfgsbgmMPnWo5mRN1YuVqnLnrOPDNA2fxUzfY-QYYQbjm1x1jAjETh2Ns4BrFjV	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/photos/pb.265248413566267.-2207520000/466580493433057/index8b34.html	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:05	76802/76802	---M--	200	added ('OK')	image/png	date:Thu,%2030%20May%202013%2011:08:49%20GMT	https://scontent.fmnl25-2.fna.fbcdn.net/v/t1.18169-9/484728_466580493433057_1758217557_n.png?_nc_cat=110&ccb=1-3&_nc_sid=85a577&_nc_ohc=-InRbKS0eiEAX9AIUEm&_nc_ht=scontent.fmnl25-2.fna&oh=a592bf66311010f049f0b5087451518c&oe=60D8D4F0	C:/My%20Web%20Sites/School%20Site/scontent.fmnl25-2.fna.fbcdn.net/v/t1.18169-9/484728_466580493433057_1758217557_n94da.png	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:05	494543/494543	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:53:04%20GMT	https://www.facebook.com/PalapotOfficial/photos/pb.265248413566267.-2207520000../1334663983291366/?type=3&eid=ARAQ5kzWvJyEPsem2VTjsXDsiqtZOdFB__pBBaiUDSjUtMaxVXBlV6mh3DLqJsQIal9seGTK2Gtdy_fq	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/photos/pb.265248413566267.-2207520000/1334663983291366/indexb4be.html	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:05	203292/203292	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Jun%202021%2007:53:05%20GMT	https://www.facebook.com/PalapotOfficial/theaustralian.com.au	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/theaustralian.com.au	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:06	203067/203067	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Jun%202021%2007:53:05%20GMT	https://www.facebook.com/PalapotOfficial/news.com.au	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/news.com.au	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:06	478587/478587	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:53:05%20GMT	https://www.facebook.com/PalapotOfficial/photos/	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/photos/index.html	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:06	203187/203187	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Jun%202021%2007:53:06%20GMT	https://www.facebook.com/PalapotOfficial/kollosche.com.au	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/kollosche.com.au	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:06	203065/203065	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Jun%202021%2007:53:06%20GMT	https://www.facebook.com/PalapotOfficial/awstrack.me	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/awstrack.me	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:07	202980/202980	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Jun%202021%2007:53:06%20GMT	https://www.facebook.com/PalapotOfficial/u_0_1e_n	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/u_0_1e_n	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:07	202936/202936	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Jun%202021%2007:53:07%20GMT	https://www.facebook.com/PalapotOfficial/a3r2W8	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/a3r2W8	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:07	202930/202930	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Jun%202021%2007:53:07%20GMT	https://www.facebook.com/PalapotOfficial/KufrNF	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/KufrNF	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:08	202930/202930	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Jun%202021%2007:53:08%20GMT	https://www.facebook.com/PalapotOfficial/3igi52	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/3igi52	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:08	202927/202927	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Jun%202021%2007:53:08%20GMT	https://www.facebook.com/PalapotOfficial/0fPWcM	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/0fPWcM	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:08	202942/202942	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Jun%202021%2007:53:08%20GMT	https://www.facebook.com/PalapotOfficial/KQcEDm	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/KQcEDm	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:09	202930/202930	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Jun%202021%2007:53:09%20GMT	https://www.facebook.com/PalapotOfficial/k6DCF4	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/k6DCF4	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:09	202927/202927	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Jun%202021%2007:53:09%20GMT	https://www.facebook.com/PalapotOfficial/n3BVDZ	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/n3BVDZ	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:10	202852/202852	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Jun%202021%2007:53:09%20GMT	https://www.facebook.com/PalapotOfficial/i3C	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/i3C	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:10	202904/202904	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Jun%202021%2007:53:10%20GMT	https://www.facebook.com/PalapotOfficial/fkzuO	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/fkzuO	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:10	202943/202943	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Jun%202021%2007:53:10%20GMT	https://www.facebook.com/PalapotOfficial/LZO4SE	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/LZO4SE	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:11	202931/202931	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Jun%202021%2007:53:10%20GMT	https://www.facebook.com/PalapotOfficial/Xzi9ld	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/Xzi9ld	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:11	202928/202928	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Jun%202021%2007:53:11%20GMT	https://www.facebook.com/PalapotOfficial/3xfzyk	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/3xfzyk	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:11	202934/202934	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Jun%202021%2007:53:11%20GMT	https://www.facebook.com/PalapotOfficial/E8BHxi	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/E8BHxi	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:12	202929/202929	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Jun%202021%2007:53:11%20GMT	https://www.facebook.com/PalapotOfficial/oZvhKQ	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/oZvhKQ	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:12	202933/202933	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Jun%202021%2007:53:12%20GMT	https://www.facebook.com/PalapotOfficial/fh4Tpz	C:/My%20Web%20Sites/School%20Site/www.facebook.com/PalapotOfficial/fh4Tpz	(from https://www.facebook.com/PalapotOfficial/?ref=py_c)
15:53:14	44601/44601	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Mar%202020%2008:06:39%20GMT	https://scontent.fmnl25-2.fna.fbcdn.net/v/t1.6435-1/c55.47.422.422a/89355336_2505160893033938_3593658385637048320_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=dbb9e7&_nc_ohc=6uRE73-DqTwAX8YnFp_&_nc_ht=scontent.fmnl25-2.fna&tp=29&oh=a32401dd8d9a852de6518ae4b6892079&oe=60D8C134	C:/My%20Web%20Sites/School%20Site/scontent.fmnl25-2.fna.fbcdn.net/v/t1.6435-1/c55.47.422.422a/89355336_2505160893033938_3593658385637048320_ndd41.jpg	(from https://www.facebook.com/DepEdTayoAbagatanenIS500604/?ref=py_c)
15:53:14	626454/626454	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:53:13%20GMT	https://www.facebook.com/DepEdTayoAbagatanenIS500604/?ref=page_internal	C:/My%20Web%20Sites/School%20Site/www.facebook.com/DepEdTayoAbagatanenIS500604/index76a2.html	(from https://www.facebook.com/DepEdTayoAbagatanenIS500604/?ref=py_c)
15:53:14	526098/526098	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:53:13%20GMT	https://www.facebook.com/DepEdTayoAbagatanenIS500604/photos/?ref=page_internal	C:/My%20Web%20Sites/School%20Site/www.facebook.com/DepEdTayoAbagatanenIS500604/photos/index76a2.html	(from https://www.facebook.com/DepEdTayoAbagatanenIS500604/?ref=py_c)
15:53:14	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2023%20Jun%202021%2007:53:12%20GMT	https://www.facebook.com/DepEdTayoAbagatanenIS500604/about/?ref=page_internal	C:/My%20Web%20Sites/School%20Site/www.facebook.com/DepEdTayoAbagatanenIS500604/about/index76a2.html	(from https://www.facebook.com/DepEdTayoAbagatanenIS500604/?ref=py_c)
15:53:15	493480/493480	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:53:14%20GMT	https://www.facebook.com/DepEdTayoAbagatanenIS500604/likes?ref=page_internal	C:/My%20Web%20Sites/School%20Site/www.facebook.com/DepEdTayoAbagatanenIS500604/likes76a2.html	(from https://www.facebook.com/DepEdTayoAbagatanenIS500604/?ref=py_c)
15:53:15	493969/493969	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:53:14%20GMT	https://www.facebook.com/DepEdTayoAbagatanenIS500604/videos/?ref=page_internal	C:/My%20Web%20Sites/School%20Site/www.facebook.com/DepEdTayoAbagatanenIS500604/videos/index76a2.html	(from https://www.facebook.com/DepEdTayoAbagatanenIS500604/?ref=py_c)
15:53:15	493518/493518	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:53:15%20GMT	https://www.facebook.com/DepEdTayoAbagatanenIS500604/community/?ref=page_internal	C:/My%20Web%20Sites/School%20Site/www.facebook.com/DepEdTayoAbagatanenIS500604/community/index76a2.html	(from https://www.facebook.com/DepEdTayoAbagatanenIS500604/?ref=py_c)
15:53:16	493259/493259	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:53:15%20GMT	https://www.facebook.com/DepEdTayoAbagatanenIS500604/likes	C:/My%20Web%20Sites/School%20Site/www.facebook.com/DepEdTayoAbagatanenIS500604/likes.html	(from https://www.facebook.com/DepEdTayoAbagatanenIS500604/?ref=py_c)
15:53:16	940868/940868	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:53:15%20GMT	https://www.facebook.com/DepEdTayoAbagatanenIS500604/posts/?ref=page_internal	C:/My%20Web%20Sites/School%20Site/www.facebook.com/DepEdTayoAbagatanenIS500604/posts/index76a2.html	(from https://www.facebook.com/DepEdTayoAbagatanenIS500604/?ref=py_c)
15:53:16	209449/209449	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:53:15%20GMT	https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FDepEdTayoAbagatanenIS500604%2F&privacy_mutation_token=eyJ0eXBlIjowLCJjcmVhdGlvbl90aW1lIjoxNjI0NDM0MzI4LCJjYWxsc2l0ZV9pZCI6Mzc4Mzc1MTU5OTY2NjIxfQ%3D%3D	C:/My%20Web%20Sites/School%20Site/www.facebook.com/login/index77bf.html	(from https://www.facebook.com/DepEdTayoAbagatanenIS500604/?ref=py_c)
15:53:16	468992/468992	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Jun%202021%2007:53:15%20GMT	https://www.facebook.com/DepEdTayoAbagatanenIS500604/groups/?ref=page_internal	C:/My%20Web%20Sites/School%20Site/www.facebook.com/DepEdTayoAbagatanenIS500604/groups/index76a2.html	(from https://www.facebook.com/DepEdTayoAbagatanenIS500604/?ref=py_c)
